ip,country,latitude,longitude
185.220.48.32,IT,43.1479,12.1097
210.72.13.80,CN,34.7725,113.7266
192.81.211.248,US,40.793,-74.0247
191.243.199.26,BR,-22.8305,-43.2192
203.114.102.235,TH,13.75,100.4667
222.73.197.30,CN,31.6244,121.4969
187.185.255.220,MX,19.4371,-99.0111
198.108.66.87,US,37.751,-97.822
177.129.191.94,BR,-19.4363,-44.2795
196.219.243.114,EG,30.0778,31.2852
196.28.101.118,ZA,-29.0,24.0
198.55.103.173,US,34.0549,-118.2578
209.141.57.172,US,36.1685,-115.1164
182.139.182.122,CN,30.6667,104.0667
163.172.89.166,FR,48.8582,2.3387000000000002
209.190.7.205,US,40.081,-82.9383
221.226.51.42,CN,32.0617,118.7778
185.24.235.254,IE,53.3472,-6.2439
195.97.19.22,GR,37.9842,23.7353
209.54.84.119,US,29.772,-95.3644
203.218.158.5,HK,22.2909,114.15
190.54.187.116,CL,-33.4378,-70.6503
188.127.251.5,RU,55.7386,37.6068
223.29.197.114,IN,22.572,88.367
189.195.156.135,MX,16.879,-95.0394
216.218.224.62,US,39.2868,-81.5968
134.209.24.93,GB,51.5353,-0.6658
69.147.146.194,US,32.474,-93.8013
49.156.149.190,IN,16.9333,82.2167
114.112.96.102,CN,39.9289,116.3883
72.2.34.234,CA,50.9157,-113.892
23.94.65.98,US,42.8864,-78.8781
77.247.109.33,NL,52.3824,4.8995
82.81.13.133,IL,31.7874,34.7066
103.27.238.19,VN,16.0,106.0
104.223.83.68,US,25.7806,-80.1826
92.27.196.33,GB,51.3632,0.6089
122.112.117.172,CN,39.9289,116.3883
125.212.251.76,VN,16.0,106.0
85.109.70.101,TR,36.9081,30.6956
49.231.11.69,TH,13.75,100.4667
92.38.184.113,NL,52.3534,4.9087
118.26.141.212,CN,40.248,116.5243
24.35.254.244,US,36.3011,-91.5281
3.17.57.230,US,39.9653,-83.0235
87.241.206.10,RU,55.7386,37.6068
119.29.185.205,CN,39.9288,116.3889
84.255.201.60,SI,46.0503,14.5046
113.57.148.230,CN,30.5856,114.2665
69.64.56.249,US,38.6364,-90.1985
104.254.49.67,CA,43.6319,-79.3716
49.147.107.112,PH,10.3101,123.8929
46.243.119.61,RO,46.0,25.0
89.154.218.2,PT,41.1445,-8.5322
103.76.188.217,IN,13.0843,80.2805
90.63.171.253,FR,43.9294,4.9954
31.163.171.96,RU,55.45,65.3333
87.236.233.182,JO,31.9522,35.939
61.148.28.118,CN,39.9288,116.3889
101.226.241.58,CN,31.0449,121.4012
117.34.87.54,CN,34.2598,108.9294
51.159.22.9,FR,48.8607,2.3281
36.89.132.164,ID,3.5846999999999998,98.6629
18.221.176.42,US,39.9653,-83.0235
36.91.175.210,ID,-6.175,106.8286
45.61.206.130,US,37.751,-97.822
103.89.254.195,IN,27.7167,75.4833
119.165.199.159,CN,36.066,120.3694
51.254.176.77,FR,48.8582,2.3387000000000002
5.189.187.223,DE,49.4075,11.1649
54.66.215.225,AU,-33.8612,151.1982
119.51.100.29,CN,44.5333,125.7
45.40.50.73,SG,1.2929,103.8547
45.199.178.81,AU,-33.494,143.2104
123.207.34.126,CN,39.9288,116.3889
42.99.224.53,JP,35.69,139.69
119.60.6.217,CN,38.4681,106.2731
95.109.40.154,SE,65.3172,21.4794
60.191.210.58,CN,30.294,120.1619
123.207.87.16,CN,39.9288,116.3889
193.124.158.82,RU,55.7386,37.6068
162.248.55.29,US,25.7634,-80.1886
173.76.219.155,US,42.7287,-71.1834
159.226.117.106,CN,34.7725,113.7266
192.227.82.74,US,26.67,-80.0582
193.124.58.73,RU,55.7386,37.6068
190.96.7.122,CL,-33.0081,-71.5197
178.213.241.248,RU,55.7666,49.1686
206.51.138.154,US,40.4051,-84.2103
195.35.245.30,NL,50.8354,5.9804
216.236.177.108,ZA,-29.0,24.0
213.183.54.72,RU,59.8981,30.2619
162.144.55.192,US,40.2347,-111.6447
219.148.37.250,CN,34.7725,113.7266
182.254.243.164,CN,39.9288,116.3889
218.8.245.121,CN,45.75,126.65
182.230.223.239,KR,37.5112,126.97409999999999
178.141.254.184,RU,58.5969,49.6583
222.73.52.214,CN,31.0449,121.4012
198.56.197.173,US,34.0584,-118.278
220.255.137.57,SG,1.2929,103.8547
195.128.124.148,RU,59.6394,30.7647
162.245.239.154,US,47.4902,-122.3004
185.244.30.163,NL,52.3824,4.8995
157.230.216.164,US,40.793,-74.0247
167.114.212.32,CA,45.5063,-73.5794
221.133.40.133,MY,2.5,112.5
185.244.25.196,NL,52.3824,4.8995
217.113.26.154,AM,40.1817,44.5099
190.5.39.227,CL,-37.0167,-73.1333
198.108.66.115,US,37.751,-97.822
185.81.157.182,FR,48.8582,2.3387000000000002
162.248.53.87,US,25.7634,-80.1886
207.74.70.93,US,44.4839,-84.6601
198.50.195.143,CA,45.5063,-73.5794
1.163.86.91,TW,25.0478,121.5318
95.179.190.15,NL,52.3824,4.8995
58.205.221.226,CN,34.7725,113.7266
103.9.245.6,HK,22.25,114.1667
67.227.175.21,US,42.7348,-84.6245
59.188.1.146,HK,22.25,114.1667
39.105.163.215,CN,34.7725,113.7266
77.247.109.39,NL,52.3824,4.8995
116.255.159.188,CN,39.9289,116.3883
103.120.152.6,IN,28.6014,77.1989
78.188.60.172,TR,41.018,28.9745
58.246.194.66,CN,31.0449,121.4012
37.79.38.167,RU,66.0833,76.6333
115.68.15.175,KR,37.5112,126.97409999999999
46.238.23.7,BG,42.683,23.3175
45.77.253.130,SG,1.2929,103.8547
78.93.249.132,SA,21.5168,39.2192
103.58.145.125,NP,28.0,84.0
1.24.123.241,CN,40.6522,109.8222
123.30.146.218,VN,16.0,106.0
24.54.209.104,PR,17.9841,-66.1138
63.141.242.206,US,39.1484,-94.5686
101.164.13.74,AU,-33.7333,150.8833
77.230.129.222,ES,37.1882,-3.6067
113.164.24.10,VN,10.8142,106.6438
118.145.22.254,CN,39.9289,116.3883
31.210.118.195,TR,41.0214,28.9948
1.85.15.252,CN,34.2598,108.9294
67.212.186.30,US,41.8777,-87.6376
119.37.192.73,CN,34.7725,113.7266
62.146.13.123,DE,51.2993,9.491
94.177.11.76,RO,47.95,26.0667
27.102.203.209,KR,37.5112,126.97409999999999
122.116.209.245,TW,25.0478,121.5318
93.144.228.89,IT,45.917699999999996,10.8867
185.171.89.254,TR,41.0178,29.0479
182.191.115.21,PK,31.4215,73.0843
171.244.50.97,VN,16.0,106.0
190.24.116.15,CO,4.6493,-74.0617
190.255.39.38,CO,4.5981,-74.0758
178.214.77.12,PS,32.0,35.25
185.244.25.128,NL,52.3824,4.8995
176.32.35.102,RU,55.7527,37.6172
212.95.175.226,BG,42.7,23.3333
218.32.20.197,TW,23.5,121.0
222.249.235.207,CN,39.9288,116.3889
189.90.42.254,BR,-5.5694,-46.641
192.200.207.100,US,34.0729,-118.2606
218.81.170.241,CN,31.0449,121.4012
177.126.160.67,BR,-23.6266,-46.5638
218.241.153.239,CN,39.9289,116.3883
185.117.244.173,RU,55.7386,37.6068
185.22.174.175,RU,59.9321,30.1968
185.163.109.66,RO,46.0,25.0
158.69.194.254,CA,45.4995,-73.5848
188.131.228.101,CN,39.9289,116.3883
202.99.51.178,CN,39.9289,116.3883
181.114.19.226,GT,14.6313,-90.5277
223.19.50.3,HK,22.2909,114.15
177.155.60.82,BR,-22.8305,-43.2192
189.252.140.182,MX,25.7953,-108.9924
173.230.152.228,US,37.5625,-122.0004
218.64.216.61,CN,28.55,115.9333
103.36.31.10,CN,34.7725,113.7266
103.68.80.9,VN,16.0,106.0
31.31.110.73,UA,46.4775,30.7326
43.224.225.65,HK,22.25,114.1667
103.213.244.233,HK,22.25,114.1667
51.77.85.12,DE,51.2993,9.491
62.210.83.139,FR,48.9583,2.3417
61.216.66.119,TW,25.0478,121.5318
112.25.69.11,CN,31.0449,121.4012
46.17.45.239,RU,55.7527,37.6172
112.140.186.244,SG,1.3667,103.8
89.233.219.153,SE,63.8284,20.2597
49.247.207.12,KR,37.5112,126.97409999999999
142.0.79.40,CA,49.2667,-122.7833
41.65.182.136,EG,30.0355,31.223
103.92.113.82,IN,20.0,77.0
24.96.135.231,US,32.5484,-85.4682
58.20.215.19,CN,28.1783,113.1117
2.44.158.14,IT,40.8526,14.2685
94.103.12.92,RU,55.7527,37.6172
104.160.183.16,US,36.0907,-115.0886
58.218.213.63,CN,32.0617,118.7778
154.68.199.18,NG,6.2101,7.0741
103.201.26.15,HK,22.25,114.1667
139.199.191.112,CN,39.9288,116.3889
138.68.18.223,US,37.3417,-121.9753
81.177.48.250,RU,55.7386,37.6068
61.143.160.233,CN,23.1167,113.25
128.106.186.84,SG,1.2929,103.8547
27.151.0.160,CN,24.4798,118.0819
103.29.118.17,IN,18.9721,72.8246
122.39.39.246,KR,37.5112,126.97409999999999
66.85.6.190,US,36.5208,-82.5168
103.114.105.113,VN,16.0,106.0
115.249.210.41,IN,17.3784,78.4712
66.109.186.5,US,37.751,-97.822
77.244.11.74,SE,59.5671,17.5278
41.67.59.14,SD,15.0,30.0
122.96.255.198,CN,32.0617,118.7778
102.165.48.99,US,41.4878,-75.7057
58.221.71.53,CN,32.0617,118.7778
83.68.244.51,SE,62.6323,17.9379
88.135.37.174,IR,35.6961,51.4231
58.152.44.34,HK,22.2909,114.15
78.187.159.3,TR,36.2066,36.1572
113.190.242.144,VN,21.0313,105.8516
145.255.25.126,RU,54.7889,56.0481
101.231.74.212,CN,31.0449,121.4012
119.155.61.162,PK,31.4909,74.3681
114.134.93.222,BD,23.7,90.375
207.180.196.8,DE,49.4075,11.1649
187.162.249.217,MX,25.6554,-100.3258
180.178.59.181,HK,22.2333,114.0
211.151.248.26,CN,34.7725,113.7266
162.253.155.217,US,36.1008,-115.1365
185.152.114.254,SK,48.85,17.9492
218.189.15.99,HK,22.25,114.1667
210.242.121.244,TW,23.5,121.0
193.106.31.98,UA,50.45,30.5233
183.193.234.174,CN,31.0449,121.4012
190.203.23.41,VE,10.5048,-66.9208
221.152.100.215,KR,37.5112,126.97409999999999
220.158.140.26,IN,11.1,77.35
198.108.66.88,US,37.751,-97.822
208.66.25.99,US,37.7642,-122.3993
182.61.20.33,CN,39.9289,116.3883
192.31.55.237,CA,43.6319,-79.3716
180.159.210.133,CN,31.0449,121.4012
168.228.185.211,BR,-17.8583,-51.7053
190.213.144.85,TT,10.65,-61.5167
180.178.135.66,PK,24.9043,67.0817
219.218.175.254,CN,36.066,120.3694
172.86.180.10,US,26.7832,-80.0638
216.245.196.222,US,32.7767,-96.805
171.8.4.200,CN,34.6836,113.5325
185.81.157.121,FR,48.8582,2.3387000000000002
209.17.96.90,US,37.751,-97.822
116.14.223.165,SG,1.2929,103.8547
64.78.167.81,US,34.0549,-118.2578
52.36.215.245,US,45.8491,-119.7143
123.203.17.124,HK,22.5,114.1333
82.213.20.21,PS,32.0,35.25
37.0.121.102,RU,55.7386,37.6068
77.247.147.79,NO,59.9276,11.4428
5.63.15.21,IR,35.7261,51.3304
128.199.60.91,NL,52.352,4.9392
115.159.62.238,CN,39.9288,116.3889
107.173.231.134,US,42.8864,-78.8781
103.198.124.30,CN,34.7725,113.7266
103.129.65.50,IN,20.0,77.0
81.16.15.158,AM,40.1817,44.5099
116.12.55.247,SG,1.3667,103.8
116.193.73.18,VN,16.0,106.0
1.6.21.106,IN,20.0,77.0
91.142.12.30,LV,57.0,25.0
54.37.82.82,FR,48.8582,2.3387000000000002
50.117.172.66,CA,43.6319,-79.3716
134.209.5.67,US,37.3417,-121.9753
95.154.208.200,GB,51.4964,-0.1224
91.121.184.26,FR,48.8582,2.3387000000000002
122.226.69.59,CN,30.294,120.1619
14.204.211.122,CN,25.0389,102.7183
5.172.194.157,GR,37.9667,23.7167
31.13.176.209,RU,53.8833,86.75
42.61.78.62,SG,1.2929,103.8547
106.75.27.116,CN,31.0449,121.4012
134.19.186.232,NL,52.3824,4.8995
51.75.30.111,FR,48.8582,2.3387000000000002
120.132.11.151,CN,39.9288,116.3889
68.132.85.76,US,40.8108,-73.3667
87.98.187.255,FR,48.8582,2.3387000000000002
80.82.65.9,NL,52.3824,4.8995
103.89.124.169,ID,-6.175,106.8286
70.15.157.147,US,40.175,-76.1817
111.7.177.239,CN,34.76,112.9714
119.10.157.44,HK,22.25,114.1667
52.232.107.160,NL,52.3534,4.9087
129.28.116.204,CN,39.9289,116.3883
103.234.96.191,HK,22.25,114.1667
151.50.135.221,IT,40.7997,16.923000000000002
14.17.113.164,CN,23.1167,113.25
111.231.88.62,CN,39.9288,116.3889
103.18.28.90,ID,-6.1741,106.8296
93.158.195.76,RU,55.7386,37.6068
117.158.91.242,CN,34.6836,112.4536
2.45.131.197,IT,45.4707,9.1889
43.230.144.11,HK,22.3167,114.2167
103.41.16.111,CN,34.7725,113.7266
116.116.238.245,CN,40.6522,109.8222
58.215.142.188,CN,32.0617,118.7778
144.139.195.70,AU,-27.65,153.15
119.49.146.179,CN,43.88,125.3228
119.10.55.235,CN,34.7725,113.7266
111.73.45.252,CN,29.6079,115.8872
120.0.117.218,CN,34.7725,113.7266
203.110.90.228,IN,31.6331,74.8656
202.168.151.152,HK,22.25,114.1667
188.170.249.203,RU,55.7386,37.6068
203.126.185.187,SG,1.3667,103.8
190.82.99.162,CL,-33.3667,-70.5167
192.210.220.4,US,42.8864,-78.8781
211.149.240.62,CN,34.7725,113.7266
194.25.253.22,DE,51.2993,9.491
218.250.167.209,HK,22.2909,114.15
178.128.112.232,SG,1.2929,103.8547
180.94.92.125,AF,33.0,65.0
185.95.85.154,TR,41.0214,28.9948
210.26.80.98,CN,36.0564,103.7922
182.48.113.233,CN,39.9289,116.3883
190.141.30.54,PA,8.9948,-79.523
202.119.83.41,CN,32.0617,118.7778
218.64.216.82,CN,28.55,115.9333
219.140.51.160,CN,30.5856,114.2665
178.235.54.4,PL,52.25,21.0
185.48.149.115,KZ,48.0,68.0
188.213.49.240,RO,46.0,25.0
217.21.147.112,AL,41.0,20.0
222.34.125.102,CN,34.7725,113.7266
183.82.99.100,IN,17.4168,78.4384
177.130.49.22,BR,-2.4359,-54.7156
198.108.66.81,US,37.751,-97.822
188.93.233.105,PT,38.7139,-9.1394
218.38.33.210,KR,37.5112,126.97409999999999
173.11.209.26,US,29.7133,-95.4804
157.230.246.191,SG,1.2929,103.8547
185.168.227.82,GE,41.6941,44.8337
163.177.108.172,CN,23.1167,113.25
189.46.23.131,BR,-23.63,-46.6322
203.150.94.121,TH,13.75,100.4667
187.243.244.26,US,35.4837,-80.9898
220.249.9.90,CN,39.9288,116.3889
193.32.160.79,RO,46.0,25.0
218.25.233.78,CN,38.9122,121.6022
147.135.5.52,US,38.9609,-77.3429
66.79.181.155,US,37.3209,-121.9126
45.124.252.245,HK,22.2909,114.15
49.204.85.186,IN,12.9833,77.5833
119.29.6.254,CN,39.9288,116.3889
61.178.103.142,CN,36.0564,103.7922
62.173.139.87,RU,55.7386,37.6068
118.26.64.251,CN,39.9289,116.3883
88.165.63.5,FR,45.8198,4.6635
43.224.31.3,HK,22.25,114.1667
60.251.69.73,TW,25.0478,121.5318
41.38.119.156,EG,30.0355,31.223
75.110.164.17,US,35.5884,-77.1404
104.168.164.109,US,47.4902,-122.3004
113.207.27.8,CN,29.5569,106.5531
58.118.49.12,CN,39.9289,116.3883
43.254.241.20,CN,39.9289,116.3883
125.212.211.7,VN,16.0,106.0
111.40.98.212,CN,45.75,126.65
106.0.4.130,CN,24.4798,118.0819
119.10.72.142,CN,34.7725,113.7266
104.233.230.112,US,37.3387,-121.8914
74.112.114.35,US,39.5992,-86.13
70.35.204.174,US,37.751,-97.822
62.117.113.51,RU,55.7527,37.6172
116.90.234.50,NP,28.0,84.0
78.148.60.121,GB,52.9538,-1.1571
47.93.221.240,CN,34.7725,113.7266
2.88.248.38,SA,24.6537,46.7152
69.68.241.52,US,28.6354,-81.4888
121.12.92.92,CN,23.1167,113.25
24.103.213.114,US,43.1122,-77.5618
72.170.244.80,US,37.751,-97.822
82.80.253.21,IL,31.5,34.75
8.9.36.17,US,41.871,-87.6289
125.36.92.10,CN,39.1423,117.1726
23.94.65.130,US,42.8864,-78.8781
1.186.151.94,IN,12.9833,77.5833
60.31.193.26,CN,40.6522,109.8222
91.209.226.169,UA,50.45,30.5233
123.207.100.236,CN,39.9288,116.3889
72.252.247.86,JM,18.0333,-77.5
111.53.195.114,CN,34.7725,113.7266
94.177.241.170,FR,48.9335,2.3661
115.231.222.179,CN,30.294,120.1619
14.98.72.66,IN,20.0,77.0
80.211.142.24,IT,43.4628,11.880700000000001
103.15.216.28,HK,22.25,114.1667
84.14.213.73,FR,48.8582,2.3387000000000002
5.95.35.208,IT,38.129,13.3341
41.74.177.10,ZA,-33.9258,18.4259
5.150.239.78,SE,57.8333,12.3
182.61.56.28,CN,39.9289,116.3883
212.237.8.97,IT,43.4628,11.880700000000001
189.170.65.138,MX,22.9723,-109.871
197.155.41.91,ZA,-26.2309,28.0583
203.118.128.91,NZ,-36.8506,174.7679
176.43.250.26,TR,41.0214,28.9948
202.64.142.76,HK,22.283,114.1585
182.254.155.80,CN,39.9288,116.3889
180.162.234.141,CN,31.0449,121.4012
207.246.69.72,US,25.8119,-80.2318
173.248.225.15,HK,22.25,114.1667
206.221.179.218,US,25.8119,-80.2318
185.53.89.12,NL,52.3824,4.8995
200.215.219.230,BR,-30.1156,-51.1653
185.81.157.145,FR,48.8582,2.3387000000000002
223.68.210.147,CN,32.0617,118.7778
210.18.152.58,IN,13.0843,80.2805
188.11.132.73,IT,45.8082,9.0832
209.17.96.82,US,37.751,-97.822
182.254.216.175,CN,39.9288,116.3889
210.202.85.252,TW,23.5,121.0
218.250.121.126,HK,22.2909,114.15
194.48.171.45,DE,51.2993,9.491
187.157.175.133,MX,20.0409,-87.4799
183.136.130.39,CN,30.294,120.1619
198.108.66.125,US,37.751,-97.822
218.204.89.100,CN,34.7725,113.7266
200.46.203.18,PA,9.0,-80.0
178.128.85.164,SG,1.2929,103.8547
185.47.52.131,RU,55.7386,37.6068
203.162.79.175,VN,16.0,106.0
218.64.216.86,CN,28.55,115.9333
222.47.60.43,CN,34.7725,113.7266
174.138.14.123,NL,52.352,4.9392
175.101.63.77,IN,17.3784,78.4712
103.244.205.38,ID,-6.177,106.6284
58.217.157.127,CN,32.0617,118.7778
54.186.81.95,US,45.8491,-119.7143
68.183.101.223,US,40.793,-74.0247
111.206.120.250,CN,39.9288,116.3889
123.233.116.85,CN,36.6683,116.9972
49.212.191.221,JP,34.6869,135.5211
83.226.145.112,SE,59.3307,18.0718
121.208.190.238,AU,-37.7167,144.8333
151.227.227.202,GB,51.509,-0.3713
151.80.106.145,DE,51.2993,9.491
94.177.163.148,IT,43.4628,11.880700000000001
134.0.110.86,RU,55.6769,37.2731
123.124.57.103,CN,39.9288,116.3889
108.35.221.11,US,40.7424,-74.0325
113.213.108.227,CN,34.7725,113.7266
111.8.180.3,CN,29.0464,111.6783
119.10.30.140,CN,34.7725,113.7266
123.30.110.186,VN,16.0,106.0
70.56.138.41,US,35.1013,-106.5247
59.125.151.122,TW,22.6148,120.3139
149.11.160.130,GB,51.2955,-0.7908
81.12.94.122,IR,35.6961,51.4231
102.165.51.185,US,41.4878,-75.7057
45.5.101.38,BR,-5.3867,-47.5382
103.84.131.10,IN,22.7165,75.8307
66.109.186.21,US,37.751,-97.822
104.248.150.44,SG,1.2929,103.8547
123.108.97.226,ID,5.5417,95.3333
18.191.248.7,US,39.9653,-83.0235
129.28.64.146,CN,39.9289,116.3883
60.249.191.166,TW,22.6148,120.3139
144.202.27.186,US,33.7838,-84.4455
23.89.81.66,US,34.0584,-118.278
37.98.228.106,IQ,33.0,44.0
138.197.72.214,US,40.8364,-74.1403
35.156.45.106,DE,50.1155,8.6842
112.53.236.56,CN,34.7725,113.7266
112.133.192.184,IN,9.9333,78.1167
162.246.19.198,US,37.751,-97.822
194.28.21.166,RU,55.7386,37.6068
159.89.228.202,US,40.793,-74.0247
219.138.158.130,CN,29.851,112.6568
159.89.154.189,US,37.3417,-121.9753
210.79.75.202,CN,22.5333,114.1333
212.57.174.50,RU,55.7386,37.6068
162.252.58.109,US,25.7806,-80.1826
182.93.12.34,MO,22.2,113.55
196.27.86.170,MU,-20.1619,57.4989
163.44.197.42,TH,13.7594,100.4889
222.92.114.108,CN,32.0617,118.7778
185.128.114.8,TR,40.9304,29.132
198.108.66.118,US,37.751,-97.822
221.204.177.68,CN,37.7269,112.4708
222.191.255.26,CN,32.0617,118.7778
207.249.139.88,MX,19.4371,-99.0111
163.172.8.225,FR,48.8582,2.3387000000000002
171.35.231.18,CN,28.55,115.9333
185.15.244.240,DE,51.2993,9.491
177.54.148.21,BR,-23.63,-46.6322
201.144.13.195,MX,20.5608,-100.1586
163.172.6.246,FR,48.8582,2.3387000000000002
218.253.209.179,HK,22.2909,114.15
182.254.241.122,CN,39.9288,116.3889
219.150.98.2,CN,39.1423,117.1726
181.48.9.82,CO,6.2529,-75.5646
83.209.251.104,SE,62.3913,17.3063
89.233.219.110,SE,63.8284,20.2597
60.218.191.118,CN,46.5833,125.0
103.105.196.32,ID,-6.2352,106.9922
94.230.80.133,IL,32.1472,34.8417
120.203.27.11,CN,34.7725,113.7266
23.88.177.105,US,34.0584,-118.278
123.201.137.50,IN,13.0843,80.2805
122.144.131.74,CN,34.7725,113.7266
104.248.147.241,SG,1.2929,103.8547
114.94.28.226,CN,31.0449,121.4012
27.124.10.100,HK,22.3833,114.1833
37.49.225.64,NL,52.3824,4.8995
114.142.150.29,HK,22.25,114.1667
47.95.29.51,CN,34.7725,113.7266
141.212.110.164,US,42.2776,-83.7409
134.209.116.192,US,40.793,-74.0247
95.154.217.205,GB,51.4964,-0.1224
72.252.247.85,JM,18.0333,-77.5
103.214.170.44,CN,34.7725,113.7266
85.113.24.194,KG,41.0,75.0
60.251.178.215,TW,25.0478,121.5318
13.82.193.64,US,38.7095,-78.1539
40.115.251.83,JP,35.6882,139.7532
1.32.249.152,HK,22.25,114.1667
94.187.199.222,KW,29.3659,47.9828
74.114.148.5,US,37.751,-97.822
14.17.81.16,CN,23.1167,113.25
86.51.185.118,SA,26.2794,50.2083
2.219.21.174,GB,52.6755,-2.7616
31.208.237.224,SE,62.3913,17.3063
155.133.16.200,PL,52.25,21.0
115.215.143.168,CN,29.8782,121.5495
112.49.22.228,CN,39.9288,116.3889
5.135.70.68,FR,48.8582,2.3387000000000002
88.79.208.2,DE,50.0979,8.5999
37.49.225.213,NL,52.3824,4.8995
69.14.196.108,US,42.2941,-83.2536
114.113.126.150,CN,39.9289,116.3883
103.245.77.30,KH,13.0,105.0
104.37.168.7,US,36.1008,-115.1365
45.112.2.71,IN,18.5332,73.8626
114.118.18.218,CN,39.9288,116.3889
61.244.184.22,HK,22.2909,114.15
123.163.48.96,CN,34.6836,113.5325
112.104.26.219,TW,25.0478,121.5318
73.2.109.52,US,38.768,-121.3349
112.199.70.7,PH,14.5886,121.1757
124.239.251.185,CN,36.066,120.3694
62.173.138.240,RU,55.7386,37.6068
146.196.53.147,HK,22.25,114.1667
91.206.201.210,UA,50.45,30.5233
119.15.153.234,BD,23.7272,90.4093
58.187.111.147,VN,10.25,105.9667
208.66.72.242,US,36.1008,-115.1365
198.13.61.161,JP,35.5826,139.7459
189.207.56.45,MX,25.6751,-100.3185
219.130.39.4,CN,23.0308,113.7174
188.69.231.79,LT,54.6816,25.3225
198.108.66.112,US,37.751,-97.822
202.124.45.98,KH,13.0,105.0
212.68.45.118,TR,41.0214,28.9948
209.141.59.7,US,36.1685,-115.1164
176.43.253.191,TR,41.0214,28.9948
182.176.15.26,PK,30.0,70.0
175.107.208.227,PK,24.9043,67.0817
192.99.215.174,CA,45.5063,-73.5794
195.144.255.4,RU,55.7386,37.6068
203.109.83.63,IN,20.967,72.8976
163.172.209.58,NL,52.3534,4.9087
198.2.253.141,US,37.3387,-121.8914
188.166.120.238,NL,52.352,4.9392
197.251.12.252,SD,15.0,30.0
193.248.56.153,FR,48.8543,2.3527
218.188.218.194,HK,22.2909,114.15
195.142.109.28,TR,41.0214,28.9948
201.163.185.243,MX,19.4342,-99.1386
218.56.158.88,CN,35.3958,119.5322
199.127.103.196,US,37.751,-97.822
187.236.181.113,MX,19.7392,-99.1917
219.245.18.241,CN,34.7725,113.7266
219.77.127.228,HK,22.2909,114.15
191.252.101.249,BR,-22.8305,-43.2192
200.38.232.158,MX,19.4342,-99.1386
194.183.169.165,UA,50.4333,30.5167
201.249.182.145,VE,10.95,-63.85
192.186.155.236,CA,43.2245,-79.6988
220.211.212.79,JP,35.3317,136.8704
223.80.125.166,CN,36.066,120.3694
92.114.194.160,MD,47.0188,28.8128
115.239.252.52,CN,30.294,120.1619
27.131.161.100,TH,13.761800000000001,100.5324
1.32.250.17,HK,22.25,114.1667
111.200.197.227,CN,39.9288,116.3889
54.187.137.169,US,45.8491,-119.7143
31.148.220.23,NL,52.3534,4.9087
60.10.61.68,CN,39.9288,116.3889
103.35.72.155,HK,22.25,114.1667
60.213.99.214,CN,36.0986,120.3719
67.250.7.81,US,40.7513,-73.8244
61.178.129.151,CN,36.057,103.8399
150.129.131.34,IN,18.5332,73.8626
103.217.237.23,IN,16.3,80.45
114.112.237.108,HK,22.25,114.1667
114.251.49.134,CN,39.9288,116.3889
115.182.203.144,CN,39.9289,116.3883
129.126.68.238,SG,1.2929,103.8547
23.89.175.231,US,34.0584,-118.278
86.34.38.177,RO,44.46,25.973300000000002
114.207.78.133,KR,37.4988,126.7827
92.253.22.45,JO,31.9522,35.939
59.37.163.139,CN,22.5833,113.0833
125.76.235.98,CN,34.2598,108.9294
95.218.118.201,SA,24.6537,46.7152
119.47.88.182,ID,-6.175,106.8286
2.133.179.184,KZ,43.2638,76.9293
78.38.93.8,IR,35.6961,51.4231
88.248.10.98,TR,36.8767,30.709600000000002
60.208.33.139,CN,36.6683,116.9972
89.218.13.203,KZ,48.0,68.0
58.82.237.187,HK,22.25,114.1667
124.142.160.8,JP,35.69,139.69
58.19.238.34,CN,37.6887,116.2596
103.78.96.139,ID,-6.1741,106.8296
60.5.189.21,CN,34.7725,113.7266
69.128.139.114,US,36.0088,-87.9547
115.231.156.108,CN,31.1469,118.5671
123.31.47.48,VN,16.0,106.0
111.35.159.124,CN,36.0986,120.3719
69.46.90.253,CH,47.1963,8.5295
103.238.225.193,HK,22.25,114.1667
58.247.120.222,CN,31.0449,121.4012
117.254.84.122,IN,12.9833,77.5833
81.214.134.158,TR,41.018,28.9745
112.206.226.106,PH,14.5955,120.9721
216.158.78.18,US,34.0584,-118.278
171.99.129.174,TH,14.1833,100.2833
200.196.253.74,BR,-22.8305,-43.2192
200.68.9.18,CL,-33.4513,-70.6653
193.22.159.18,AT,48.2,16.3667
172.96.190.181,CA,43.7001,-80.3664
218.28.39.149,CN,34.6836,113.5325
187.135.11.72,MX,18.1335,-94.4424
182.254.146.230,CN,39.9288,116.3889
218.21.240.105,CN,40.6522,109.8222
191.6.143.142,BR,-18.7649,-46.2901
178.128.232.198,CA,43.6547,-79.3623
195.34.239.22,RU,52.6186,39.5689
185.81.96.25,IR,35.6961,51.4231
185.255.31.92,RU,55.7386,37.6068
195.246.57.114,EG,30.0778,31.2852
202.21.116.2,MN,47.9167,106.9167
185.148.146.238,BG,42.7,23.3333
203.124.42.220,PK,33.6007,73.0679
180.250.183.219,ID,-7.2484,112.7419
195.209.126.58,RU,44.2233,42.0578
198.108.66.123,US,37.751,-97.822
185.212.170.179,CH,47.3925,8.4546
219.91.255.45,IN,18.9721,72.8246
196.27.86.80,MU,-20.1619,57.4989
218.29.114.147,CN,34.6836,113.5325
211.21.168.163,TW,24.9889,121.3176
210.213.85.42,PH,14.9547,120.8969
213.144.65.215,IT,44.5645,7.4854
